,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.0,20.189630936958025,19.07155345085277,21.109271652109804,16.317923006920047,26.647204372103875,13.705698191628759,13.680809571718463,25.088042090287274,17.198549177127102,17.18718235973077,5.144453382825703,18.179939949621776,24.346273614637187,1.6257199570514347,30.337196389300544,16.80867825991081,19.372655805445667,16.214105658947158,28.316116083787755,22.4590208379272,23.40154174428461,18.637743903359798,10.909843029083005,8.59944038250549,20.488983427280697,16.633756467610407,50.41738648312936,21.237301576018275,16.323093607599056,11.165478153471145,21.979597495125454,21.404506575328995,24.39715489465605,20.071783048516796,31.29626656568437,34.645647158319356,21.584107510409538,14.726176333786087,47.93360624473356,17.34765708045339,17.412145542071656,3.6300910499692662,21.55264631722144,3.7348974123888206,29.866217243475003,27.993356064126772,25.829600614826745,18.280585904954467,24.81829899576404,18.83137790390847,10.989222717370785,19.127987871502253,12.568516823185309,16.144389025955547,15.988275132183631,35.89393387799797,26.501117744130752,31.073241938877196,22.629885540675502,13.590633639765155,87.84139408342631,4.639611466234402
1,20.189630936958025,0.0,31.132227852614346,7.324625353163945,7.598432076169157,24.03374105434397,7.318180739321542,7.309889941966923,22.40018400682782,17.098475274198762,8.15905245708965,25.163889198115417,12.024418017143935,21.89339370394759,18.73332216085116,14.151636616936152,21.320357729145325,3.5974846077359848,11.982746349232725,27.93790768333673,3.4762991832337415,29.265819701957362,3.4518147598752864,9.37835574574098,13.21073941616376,8.12226868349459,9.825464163325803,42.15492344718316,22.755556648338178,7.635706793227604,9.762756221261244,16.9435126907614,2.9247630462136445,23.81380850344539,9.928049760832444,11.136900395471597,34.12340013954216,7.989014435482415,17.623054314428348,44.6506852427659,6.790549119312994,6.7514288057909475,16.688556656871928,13.551072394398195,18.297092119881952,28.238279923766058,18.976703216660393,23.28796078006243,16.904275315195736,22.371089946022646,4.569959864878472,17.443181061930456,20.081523973472788,11.15991196145487,4.053197016967355,4.229140156197712,15.77769539030743,7.582000693200469,19.731693109146715,12.593397055123894,9.204680615837875,73.85596929626071,20.69221126111857
2,19.07155345085277,31.132227852614346,0.0,27.088133441433293,23.79959435500674,18.849268105785406,28.02896392522057,27.97738910182044,18.381390339560003,15.757073676149984,32.65302885721305,16.96682070979073,21.07008345686729,17.941115363283803,18.84445135487851,44.66039422441666,11.061353449519247,28.2824631452017,19.99448882919924,17.37930021827848,31.374728499933926,8.798453920446239,31.627523805327364,25.01869543192552,19.082989059347852,25.941923693390518,32.86043784796007,40.87645243730405,13.382740870711373,23.769699205422146,22.206431044614348,19.98450541456775,30.482155135948116,16.066255737377663,35.95842336762428,40.15079705660766,21.458234965029554,27.049285469469794,13.990539584940208,34.508606429519496,24.85153242435766,24.911085538248773,21.061179490782358,22.570033655137266,22.612710315141427,19.407917523360446,25.48919453477691,18.47726241358433,16.694766545648143,18.063675838174255,27.274798130419097,13.757184126779073,37.92472476034364,29.290881825884224,28.123673866047714,28.140038719435097,45.58508617435341,33.834438879728374,29.27738127872761,24.474155174845734,29.360442554525303,81.20952228144753,14.644539582963304
3,21.109271652109804,7.324625353163945,27.088133441433293,0.0,4.793852064660414,16.994967364123813,11.943108239073279,11.90310714104315,15.441678512772228,11.638418215942467,14.732109625147467,25.41555982123571,6.122188443560896,15.009989648589183,19.490446259982885,20.814789651573108,16.323790303086433,3.9642868314044883,7.135830604325764,21.04210909331652,5.177915025520915,23.577696855065383,10.36229651967198,12.20384871724183,12.635554884300143,1.1741048027962284,16.235103497585936,35.13714921428131,16.651260701197614,4.790439318852583,10.073718429579612,10.047732933581898,4.797890679804368,17.12793191394201,17.045800589829074,13.089928218995272,27.022922994598403,0.7184170631360066,13.100576254008029,37.32614957167755,3.786807070696173,3.7259847302326876,18.22020634073997,6.480889964785947,20.47230508796338,21.16167402023544,11.68445736664804,16.298482238802926,11.055396501363358,15.454043421044794,3.4430594214737518,14.415485517390884,26.342728888619014,16.185313401876158,8.381996274730685,8.635408665153525,18.55712558500978,6.750676395423793,12.810827332932712,5.293845415648823,14.423034528469666,68.5395292244403,19.95735540384947
4,16.317923006920047,7.598432076169157,23.79959435500674,4.793852064660414,0.0,17.36820164547982,8.758130404993766,8.706153775589371,15.647120651945153,9.544432573218911,12.644764574950402,20.647317532419716,4.94786918806351,15.049280763004681,14.698001311463823,21.7098666363217,13.728189874609239,4.48291772460049,4.431699039631662,20.985604744363727,7.645272886117105,21.682729643000055,9.283017286473106,8.077832215229202,7.856209389827429,4.233411000760173,13.849587547897384,38.018664189069135,15.308595291042689,0.041716659476592304,5.374923639618526,10.335722791170191,6.70295427577374,16.707595226217357,15.556296022412495,16.712569287520523,27.41200743521298,5.275739477016112,10.062749506469046,38.867000802332086,1.155309986916694,1.2236014520434793,13.490347584618734,7.614666271772528,15.809837241846981,21.557125174264964,14.224771961011776,16.558573481235356,9.463492070084659,15.55881906170781,3.4863133113747145,10.39107987591754,23.3762757244588,12.759446571965682,6.073274798944442,6.254304127598535,22.008837745723902,10.849739811998884,16.286349373880917,7.636872246205298,11.272264061743808,72.77467762198029,15.277800835887057
5,26.647204372103875,24.03374105434397,18.849268105785406,16.994967364123813,17.36820164547982,0.0,25.828659316945092,25.77245953373503,1.751410954877634,9.725046754268535,29.995573135449963,28.301153956618577,12.42040992648848,2.447718382345556,25.324615498043475,37.80893202460707,10.483932269977126,20.43808280871095,13.428143878813986,4.222275916613494,22.14758367956664,10.931408308541931,26.48200138495932,24.17398104030278,19.887146294618244,16.00347335494707,31.119828871695155,23.987472455403964,6.084217787274859,17.326840459888327,20.458555452344164,7.111058014111711,21.779136877883328,2.8348866532490704,32.916423592081316,28.385135595975616,10.09800781123549,16.47323257348749,11.936132124134481,21.944339266849767,17.670645762209766,17.68386209648116,25.8683546137118,10.527437296769728,28.413481487254753,4.211642448545852,8.2801526526812,0.858331662238282,8.91913413289887,1.9249285266123977,19.507380912710264,15.658105505322107,40.056080414656435,29.368107731060206,23.438348672569862,23.62238713764643,33.66299236927313,22.230783025601184,11.61584396048157,11.864146601217396,28.22410980522429,63.17654320217616,22.7396443912961
6,13.705698191628759,7.318180739321542,28.02896392522057,11.943108239073279,8.758130404993766,25.828659316945092,0.0,0.057867587147932574,24.0818288886111,16.956035154289037,4.696963868521738,18.83685918934973,13.539518358733606,23.432412156231102,12.446853374699964,17.107761147236783,20.036370456937227,8.38669194222072,12.409966072259168,29.164304063523417,10.462240967949844,28.27161368912359,4.98472932644189,3.1180053047685123,8.946112849279855,12.085491742718872,5.389766687009525,46.686563035541894,22.81912853506894,8.795699951350803,6.110177511575806,18.955749792139983,9.559838145270968,24.801779165452125,8.007832754137235,18.259399437016356,35.72270341410412,12.646894465378248,16.29763230917932,47.54406202888824,8.933331740076754,8.955243629157355,10.079204459830486,16.37142028130692,11.274556045152098,29.95069800125536,22.902699132409207,24.992349863074427,17.286926912291037,23.954660345380727,8.541787898079935,14.573562883450899,14.637104354176095,4.248790213831031,3.732947051988948,3.4768807439729854,22.42888988181583,14.738882247344481,24.631074319859984,16.23769190868077,2.530934573578497,80.32184232654642,15.314316653207555
7,13.680809571718463,7.309889941966923,27.97738910182044,11.90310714104315,8.706153775589371,25.77245953373503,0.057867587147932574,0.0,24.02556000460063,16.89823971125337,4.752610036000854,18.810747948644035,13.484914468975141,23.375944052162676,12.417935859293115,17.149351909986766,19.979121418344405,8.354647156215352,12.353403270665472,29.10705375101319,10.44432658208887,28.21445473656291,5.000844233687048,3.0746965862073425,8.894444076101925,12.041620077660843,5.447608701557623,46.63827272389871,22.761275192760692,8.743670564687102,6.053441386361717,18.90088174248136,9.538915935579876,24.744446788555216,8.062934936872889,18.261363964257793,35.66571012040626,12.60640051506942,16.240126209917978,47.489332779868555,8.885076230144529,8.907222187226331,10.055073338750182,16.319737842426008,11.262186765916704,29.89409606779424,22.85369864439813,24.936046835986545,17.229468842098704,23.898225453503983,8.50409087932462,14.51879810636461,14.686860302360884,4.286304256178104,3.7049699682859085,3.4494991866862525,22.440938466538878,14.722017575234222,24.586939539720163,16.189417328129757,2.579391600132176,80.28854785709788,15.27501435966546
8,25.088042090287274,22.40018400682782,18.381390339560003,15.441678512772228,15.647120651945153,1.751410954877634,24.0818288886111,24.02556000460063,0.0,8.04879637418969,28.264417231142804,26.91160351174751,10.70006052372373,0.7432905964459617,23.73719940181786,36.25050662120665,9.258970562783986,18.80270941981107,11.678668314885831,5.605868581589116,20.6119030781966,10.98856356402221,24.79310281046883,22.423791117063764,18.18465263322459,14.420185191205366,29.378841239866887,25.41048465220969,5.144890159580372,15.605660463823181,18.71025944953812,5.456673841915267,20.205935177930968,2.5320758936335617,31.201042073407027,27.130718648539485,11.77937741548104,14.946475851923442,10.361871188270191,23.68274871925743,15.975064803481677,15.990048079164252,24.213658363377977,8.960790370288896,26.767514730884837,5.910243098181491,7.688042894699144,0.9126306108710125,7.198123562206928,0.3284415395782768,17.85732394079157,14.10605968723981,38.305930845963914,27.616921124049473,21.71971787550927,21.901075509958343,32.46526636929914,20.892762797260414,11.2900630123479,10.408968765226343,26.47416168572385,64.25376422919601,21.275512585422902
9,17.198549177127102,17.098475274198762,15.757073676149984,11.638418215942467,9.544432573218911,9.725046754268535,16.956035154289037,16.89823971125337,8.04879637418969,0.0,21.45419823231906,19.546347619956475,5.517159449058192,7.309717715990019,15.78689270942531,31.24160787658929,4.743020564061954,13.714435389905477,5.1190799672459,12.39411397224807,16.41894870885769,12.181227330159828,18.717992046532686,14.873843502928274,10.177581993961313,10.465307532902482,22.344986797390582,33.22388619383995,5.888343030957648,9.504869190777589,11.131983346916003,5.273783286826743,15.68220752980207,8.04184318166981,24.610094680998664,24.69994175759313,19.013092526659428,11.487450840777136,2.76124890778292,31.603380180642528,10.314568901177873,10.35720216640495,16.167639163708376,6.904695699813938,18.72605588544834,13.481459528786774,11.590776247694391,8.872748346845755,1.2263375239372263,7.815863027497097,12.669272123351002,6.371498171762148,30.666142561249995,20.094102597924497,15.299106901388932,15.425867875543632,30.177972793457016,18.29058127336374,15.186040709922825,8.772924824679718,19.17713109873563,71.14904986520679,13.718349307874904
